id,title,owner,status,project_id,project_name,stage,prd_path,tech_solution_path,project_path,git_repo,deployment_url,prd_confirmation,tech_expectations,acceptance,last_update,engine,target,game_type,notes
P-20260518-021,ai-creator-h5 AI创作工作流编排器 v20 (Direction A iter22),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v20.md,,Git commit 31c5286，push 成功,2026-05-18,,,,提案
P-20260518-022,ai-creator-h5 AI创作工作流编排器 v21 (Direction A iter23),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v21.md,,Git commit 728aeea，push 成功,2026-05-18,,,,提案
P-20260518-023,ai-creator-h5 AI创作工作流编排器 v22 (Direction A iter24),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v22.md,,Git commit 8fb1c2b，push 成功,2026-05-18,,,,提案
P-20260518-024,ai-creator-h5 AI创作工作流编排器 v23 (Direction A iter25),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v23.md,,Git commit d1900a9,2026-05-18,,,,提案
P-20260518-025,ai-creator-h5 AI创作工作流编排器 v24 (Direction A iter26),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v24.md,,Git commit 23030e0，push 成功,2026-05-18,,,,提案
P-20260518-026,ai-creator-h5 AI创作工作流编排器 v25 (Direction A iter27),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v25.md,,Git commit 27b434a，push 成功,2026-05-18,,,,提案
P-20260518-027,ai-creator-h5 AI创作工作流编排器 v26 (Direction A iter28),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v26.md,,Git commit 031aa5e，push 成功,2026-05-18,,,,提案
P-20260519-002,ai-creator-h5 AI创作工作流编排器 v27 (Direction A iter29),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v27.md,,Git commit ab61051，push 成功,2026-05-19,,,,提案
P-20260519-003,ai-creator-h5 AI创作工作流编排器 v28 (Direction A iter30),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v28.md,,Git commit bb9622d，push 成功,2026-05-19,,,,提案
P-20260519-005,ai-creator-h5 AI创作工作流编排器 v29 (Direction A iter31),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v29.md,,Git commit e0b4a94，push 成功,2026-05-19,,,,提案
P-20260519-007,ai-creator-h5 AI创作工作流编排器 v30 (Direction A iter32),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v30.md,,Git commit 04fce8a，push 成功,2026-05-19,,,,提案
P-20260519-008,ai-creator-h5 AI创作工作流编排器 v31 (Direction A iter33),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v31.md,,Git commit 927215f，push 成功,2026-05-19,,,,提案
P-20260519-009,ai-creator-h5 AI创作工作流编排器 v32 (Direction A iter34),,active,ai-creator-h5,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,workspace-dev/proposals/prd-ai-creator-h5-v32.md,,Git commit 60bf7cb，push 成功,2026-05-19,,,,提案
P-20260518-001,nanobot-inspired AsyncMessageBus + Channel Adapter,,accepted,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,workspace-dev/proposals/hermes-agent-collab/docs/P-20260518-001-prd.md,,,2026-05-18,,,,提案
P-20260518-002,hermes-agent-collab chatdev-inspired Agent Role System + Phase-Gated Pipeline (Direction A),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-002-prd.md,,,2026-05-18,,,,提案
P-20260518-003,hermes-agent-collab thunderbolt-inspired SQLite WAL Backend + Dual-Storage Factory (Direction B),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-003-prd.md,,,2026-05-18,,,,提案
P-20260518-004,hermes-agent-collab deepcode-inspired TaskRouter + Complexity-Gated Decomposition (Direction C),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-004-prd.md,,,2026-05-18,,,,提案
P-20260518-005,hermes-agent-collab ruflo-inspired Hook/Plugin Architecture + Built-in Metrics Plugins (Direction D),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-005-prd.md,,,2026-05-18,,,,提案
P-20260518-006,hermes-agent-collab generic-agent Multi-Agent Collaboration Protocol (Direction E),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-006-prd.md,,,2026-05-18,,,,提案
P-20260518-007,hermes-agent-collab REST API + SSE Real-time Events Layer (Direction F),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-007-prd.md,,,2026-05-18,,,,提案
P-20260518-008,hermes-agent-collab API Key Auth + Real-time Web Dashboard (Direction G),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-008-prd.md,,,2026-05-18,,,,提案
P-20260518-009,hermes-agent-collab Python SDK + CLI Tool (Direction H),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-009-prd.md,,,2026-05-18,,,,提案
P-20260518-016,preschool-puzzle 挑战面板 UI V10 (Direction A - A5),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,workspace-pm/proposals/P-20260518-016-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-029,hermes-agent-collab PostgreSQL Storage Backend (Direction I),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-010-prd.md,,,2026-05-18,,,,提案
P-20260518-030,hermes-agent-collab Prometheus Metrics + MetricsPlugin (Direction J),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-011-prd.md,,,2026-05-18,,,,提案
P-20260518-031,hermes-agent-collab Docker Compose Deployment (Direction K),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-012-prd.md,,,2026-05-18,,,,提案
P-20260518-032,hermes-agent-collab Redis Channel Adapter (Direction L),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-013-prd.md,,,2026-05-18,,,,提案
P-20260518-033,hermes-agent-collab API Rate Limiting + 流量控制 (Direction M),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-014-prd.md,,,2026-05-18,,,,提案
P-20260518-034,hermes-agent-collab Priority Scheduler + 抢占式执行 (Direction N),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-015-prd.md,,,2026-05-18,,,,提案
P-20260518-035,hermes-agent-collab 分布式 Tracing（OpenTelemetry）(Direction P),,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-016-prd.md,,,2026-05-18,,,,提案
P-20260518-036,hermes-agent-collab 配置热更新（Direction R）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-017-prd.md,,,2026-05-18,,,,提案
P-20260518-038,hermes-agent-collab 任务结果缓存层（Direction S）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-018-prd.md,,,2026-05-18,,,,提案
P-20260518-041,hermes-agent-collab Webhook 事件订阅系统（Direction T）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-019-prd.md,,,2026-05-18,,,,提案
P-20260518-042,hermes-agent-collab 任务依赖图可视化 API（Direction X）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-042-prd.md,,,2026-05-18,,,,提案
P-20260518-043,hermes-agent-collab 敏感数据脱敏（Direction Z）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-043-prd.md,,,2026-05-18,,,,提案
P-20260518-044,hermes-agent-collab 多租户隔离（Direction AA）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-044-prd.md,,,2026-05-18,,,,提案
P-20260518-045,hermes-agent-collab gRPC 接口（Direction AB）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-045-prd.md,,,2026-05-18,,,,提案
P-20260518-046,hermes-agent-collab 配置验证 Schema（Direction AC）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-046-prd.md,,,2026-05-18,,,,提案
P-20260518-047,hermes-agent-collab 审计日志（Direction AD）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-047-prd.md,,,2026-05-18,,,,提案
P-20260518-048,hermes-agent-collab 工作流模板市场（Direction AE）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-048-prd.md,,,2026-05-18,,,,提案
P-20260518-053,hermes-agent-collab 实时协作编辑（Direction AF）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-049-prd.md,,,2026-05-18,,,,提案
P-20260518-054,hermes-agent-collab 分布式追踪增强（Direction AG）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-054-prd.md,,,2026-05-18,,,,提案
P-20260518-055,hermes-agent-collab 通知管道（Direction AH）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-055-prd.md,,,2026-05-18,,,,提案
P-20260518-056,hermes-agent-collab A/B 测试框架（Direction AI）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-056-prd.md,,,2026-05-18,,,,提案
P-20260518-057,hermes-agent-collab Playground / REPL 沙盒环境（Direction AJ）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-057-prd.md,,,2026-05-18,,,,提案
P-20260518-058,hermes-agent-collab 知识图谱增强（Direction AK）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260518-058-prd.md,,,2026-05-18,,,,提案
P-20260519-008,hermes-agent-collab Redis 缓存层增强（Direction AM）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260519-001-prd.md,,,2026-05-19,,,,提案
P-20260519-052,hermes-agent-collab Admin UI 仪表盘扩展（Direction AN）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260519-003-prd.md,,,2026-05-19,,,,提案
P-20260519-053,hermes-agent-collab API 限流与配额管理（Direction AO）,,active,hermes-agent-collab,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,docs/P-20260519-004-prd.md,,,2026-05-19,,,,提案
P-20260518-008,preschool-puzzle 道具系统 V2 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-008-prd.md,,"git push 成功 (fb9c349), npm run build 无错, 商店按钮+星星显示正常, 6道具注册表, localStorage 持久化",2026-05-18,,,,提案
P-20260518-009,preschool-puzzle 道具效果集成 V3 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-009-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-010,preschool-puzzle 星辰商店与限时道具 V4 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-010-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-011,preschool-puzzle 成就徽章与道具套装 V5 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-011-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-012,preschool-puzzle 新道具开发与效果增强 V6 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-012-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-013,preschool-puzzle 道具强化与套装收集 V7 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-013-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-014,preschool-puzzle 道具套装收集 V8 (Direction A - A3),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-014-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-017,preschool-puzzle 收藏家挑战自动检测 V11 (Direction A - A5),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-017-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-018,preschool-puzzle 融合系统 UI V12 (Direction A - A6),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-018-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-019,preschool-puzzle 融合点击处理 V13 (Direction A - A6),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-019-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-020,preschool-puzzle 挑战完成动画 V14 (Direction A - A7),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-020-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-021,preschool-puzzle 游戏内道具状态追踪 V15 (Direction A - A8),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-021-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-022,preschool-puzzle 道具状态 UI 增强 V16 (Direction A - A8),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-022-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-023,preschool-puzzle 全游戏道具状态UI V17 (Direction A - A8),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-023-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-024,preschool-puzzle A9新道具-lucky_charm+time_bank V18 (Direction A - A9),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-024-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-025,preschool-puzzle A9商店新道具 V19 (Direction A - A9),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-025-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-026,preschool-puzzle A10新道具 V20 (Direction A - A10),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-026-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-027,preschool-puzzle A11道具效果联动 V21 (Direction A - A11),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-027-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-028,preschool-puzzle A12道具历史 V22 (Direction A - A12),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-028-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-029,preschool-puzzle A13节日活动道具 V23 (Direction A - A13),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-029-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-030,preschool-puzzle A14限时商店 V24 (Direction A - A14),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-030-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-031,preschool-puzzle A15每周Bundle V25 (Direction A - A15),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-031-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-032,preschool-puzzle A16赛季系统 V26 (Direction A - A16),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-032-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-033,preschool-puzzle A17成就里程碑奖励 V27 (Direction A - A17),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-033-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-034,preschool-puzzle A18限时挑战模式 V28 (Direction A - A18),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-034-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-035,preschool-puzzle A19道具合成 V29 (Direction A - A19),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-035-prd.md,,accepted,2026-05-18,,,,提案
P-20260518-036,preschool-puzzle A20道具图鉴 V30 (Direction A - A20),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260518-036-prd.md,,accepted,2026-05-18,,,,提案
P-20260519-001,preschool-puzzle A21首页重构 V31 (Direction A - A21),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-pm/proposals/P-20260519-001-prd.md,,accepted,2026-05-19,,,,提案
P-20260519-003,preschool-puzzle Helper 角色系统 V32-V35 (Direction A),,active,preschool-puzzle,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,workspace-dev/proposals/preschool-puzzle/docs/PRD-V32-A-helper.md,,accepted,2026-05-19,,,,提案
P-20260519-002,TodoList V41 A3 MCP工具扩展 (GitHub/Jira/Figma MCP集成),,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,"workspace-dev/proposals/todo-list/PRD-V41-A3a-MCP-infrastructure.md,workspace-dev/proposals/todo-list/PRD-V41-A3b-MCP-JiraFigma.md,workspace-dev/proposals/todo-list/PRD-V41-A3c-MCP-auto-task.md",,A3a/A3b/A3c 3轮迭代全部完成commit push成功; MCP Client基础设施+GitHub/Jira/Figma MCP+自动任务创建,2026-05-19,,,,提案
P-20260519-004,TodoList V42 A4 MCP工具编排 (MessageBus + Chain Execution + Webhook),,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V42-A4-MCP-orchestration.md,,commit push成功; MCP Orchestrator(MessageBus模式+链式执行+Pub/Sub),2026-05-19,,,,提案
P-20260519-005,TodoList V43 B2 多Agent协作编排 (CreatorAgent + ReviewAgent + ReminderAgent),,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V43-B2-multi-agent.md,,commit push成功; 多Agent协作编排 (CreatorAgent自然语言解析/ReviewAgent重复检测+优先级建议/ReminderAgent定时通知),2026-05-19,,,,提案
P-20260519-006,TodoList V45 D 自进化记忆系统 (L2情景记忆 + L3语义记忆 + L4元认知),,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V45-D-memory-system.md,,commit push成功; 自进化记忆系统 L2情景记忆+L3语义记忆+L4元认知,2026-05-19,,,,提案
P-20260519-007,TodoList V46 E E2E加密 (AES-GCM + 密钥管理),,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V46-E-E2E-encryption.md,,commit push成功; E2E加密 (AES-GCM 256-bit + Web Crypto API),2026-05-19,,,,提案
P-20260519-008,TodoList V47 A5 Subagent + Cron定时任务,,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,"workspace-dev/proposals/todo-list/PRD-V47-A5a-subagent-cron.md,workspace-dev/proposals/todo-list/PRD-V47-A5b-auto-check-sync.md,workspace-dev/proposals/todo-list/PRD-V47-A5c-notebook-execution.md",,commit push成功; Subagent spawning + Cron scheduler + 自动任务检查 + Gist同步 + Notebook执行,2026-05-19,,,,提案
P-20260519-009,TodoList V48 B3a Agent状态持久化+执行历史,,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V48-B3a-agent-persistence.md,,commit push成功; baseAgent状态持久化; reminderAgent刷新恢复; agentHistory时间线,2026-05-19,,,,提案
P-20260519-010,TodoList V48 B3b 动态工具注册+Agent工具市场,,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V48-B3b-dynamic-tool-registry.md,,commit push成功; toolRegistry全局注册表; 内置工具; ToolMarketPanel工具市场; AgentPanel工具Tab,2026-05-19,,,,提案
P-20260519-011,TodoList V49 B3c 多Agent并行执行+投票引擎,,active,todo-list,todo-list,,,,,https://github.com/YeLuo45/todo-list,,workspace-dev/proposals/todo-list/PRD-V49-B3c-parallel-execution.md,,commit push成功; parallelExecutor并行执行; votingEngine投票引擎; AgentPanel并行Tab,2026-05-19,,,,提案
P-20260518-019,future-little-leaders-admin V17 家长后台管理 (Direction A),,active,future-little-leaders-admin,future-little-leaders-admin,,,,,https://github.com/YeLuo45/future-little-leaders-admin,,workspace-dev/proposals/future-little-leaders/PRD-V17-admin.md,,"git commit f64e6ab, push成功; React+Vite+Ant Design+Dashboard+Family+Tasks+Reports+Social; GitHub repo created",2026-05-18,,,,提案
P-20260518-028,future-little-leaders-admin V25 Admin Export/BulkOps/Analytics 管理功能增强 (Direction A),,active,future-little-leaders-admin,future-little-leaders-admin,,,,,https://github.com/YeLuo45/future-little-leaders-admin,,workspace-dev/proposals/future-little-leaders/PRD-V25-testing-admin.md,,"git commit 1c50fbb, push成功; DataTable Export BulkOps Analytics数据表",2026-05-18,,,,提案
P-20260518-007,future-little-leaders V8 Python SDK + 家校互通 (Direction A),,active,future-little-leaders-sdk-python,future-little-leaders-sdk-python,,,,,https://github.com/YeLuo45/future-little-leaders-sdk-python,,workspace-dev/proposals/future-little-leaders/PRD-V8-python-sdk.md,,pip install 成功，from fll_sdk import __version__ 输出 1.0.0，Git push 成功,2026-05-18,,,,提案
P-20260517-028,ai-creator-h5 工具系统生态 (Direction A),,active,tower-baby-guard,tower-baby-guard,,,,,https://github.com/YeLuo45/tower-baby-guard,,~/.hermes/proposals/workspace-pm/proposals/P-20260517-012-prd.md,,delivered,2026-05-17,,,,提案
P-20260519-002,AI多平台比价App (React Native),,active,ai-price-compare,ai-price-compare,,,,,https://github.com/YeLuo45/ai-price-compare,,workspace-pm/proposals/P-20260519-002-prd.md,,pending,2026-05-19,,,,提案
